Id,SalePrice
1688,219902.40950618687
1689,217474.99202855842
1690,206962.52634521268
1691,198580.41310487478
1692,275632.47607803915
1693,201410.08299089945
1694,186414.7033297964
1695,203125.9989448907
1696,272944.6828870395
1697,203691.11221373593
1698,325241.0445830602
1699,287538.05448001064
1700,256143.0918304043
1701,285711.91530828504
1702,278092.27390817023
1703,261747.51518050436
1704,270867.70578319236
1705,233240.9067864931
1706,337225.9902414931
1707,215657.26095187216
1708,217432.61942052815
1709,289870.9603857808
1710,247035.70366372552
1711,271502.0944783068
1712,259916.13291210917
1713,236790.05417305254
1714,224628.9586435897
1715,233318.28622969106
1716,203921.49612767133
1717,193395.36992663812
1718,145697.6734539658
1719,232512.5252662352
1720,259042.71485511342
1721,196104.91437331456
1722,119255.72409344085
1723,151429.39762452224
1724,231193.73704646388
1725,254004.64769189552
1726,206322.69561887195
1727,182237.14371239542
1728,215145.99476731353
1729,179286.09161335454
1730,213768.354877814
1731,118881.74289659347
1732,129809.15823541599
1733,113307.85078513598
1734,116254.57635302277
1735,107771.91471664092
1736,104682.52027178147
1737,283344.96200407774
1738,228012.43960319352
1739,320516.64647642034
1740,213960.02649607154
1741,189729.13402505947
1742,193277.38161210887
1743,211994.4635656214
1744,250560.40831681393
1745,224183.78211271323
1746,295437.19478199224
1747,256357.01024177537
1748,251741.71439964313
1749,148706.735199184
1750,155224.4500992968
1751,255312.47329754877
1752,108335.50547033206
1753,157900.40870979757
1754,238345.12670354627
1755,171649.4820738899
1756,90223.83100383586
1757,105094.65412757437
1758,138738.7134732295
1759,171726.79008481832
1760,150316.5113300269
1761,145010.98052637608
1762,200079.6040327271
1763,174234.13160574995
1764,111002.21983171576
1765,197101.32646970203
1766,176945.36249146896
1767,188300.5807069299
1768,119257.78972431217
1769,187180.44382685857
1770,133130.25534372008
1771,124003.74082445148
1772,137798.385226034
1773,101160.71706819694
1774,175311.00936215848
1775,136003.36870964104
1776,127743.4051030793
1777,92875.384013794
1778,108785.03578266795
1779,139555.1209314592
1780,192171.64359322278
1781,118336.40184852015
1782,60531.91626897841
1783,149285.39017103822
1784,68971.9396099007
1785,102089.10996930112
1786,171673.5164626294
1787,201887.71591030448
1788,-1491.603752885916
1789,105849.2244776135
1790,27999.19801074089
1791,262620.49020243646
1792,163625.10534461745
1793,149829.64894438168
1794,140716.2938402183
1795,141983.87318680098
1796,149034.2683533936
1797,174600.70828462174
1798,113841.84110215105
1799,91591.7258430716
1800,123008.6257004696
1801,120388.14367996732
1802,177345.95101542768
1803,195185.98625672152
1804,133135.86309552606
1805,136437.24304525147
1806,141529.4187004612
1807,168866.9450546928
1808,122848.5385296875
1809,104868.90238851933
1810,144445.24706007604
1811,100260.5979471437
1812,105239.90530030981
1813,130069.06348908276
1814,66925.04893567176
1815,16749.6386139401
1816,85712.49945679233
1817,126365.00702311068
1818,176869.14855406331
1819,137092.36621255495
1820,43988.28571908103
1821,144977.1190951628
1822,165386.0314843052
1823,16848.959020824666
1824,143530.41353518498
1825,143608.5848801364
1826,108991.37320729299
1827,98217.05570401602
1828,138598.5387341814
1829,155157.7098110298
1830,179532.88037718795
1831,192652.95483482367
1832,146223.19187808147
1833,179776.92114740936
1834,147941.59847799322
1835,168940.4372333459
1836,172503.10898170635
1837,53773.29015446057
1838,142386.3643866193
1839,64250.9769187698
1840,119842.00492643182
1841,126141.43116795008
1842,105519.15367095641
1843,139075.9103427631
1844,156409.4581960069
1845,164254.23979132113
1846,153491.99068407068
1847,177287.288047079
1848,3604.0534008578397
1849,123700.16659845287
1850,119208.81205207766
1851,166862.02296886148
1852,114510.73369915024
1853,124035.86510331888
1854,183907.23221338892
1855,181906.3060162952
1856,232391.9562555684
1857,161601.29134110716
1858,219212.4494824356
1859,156576.72452009542
1860,155203.27258710604
1861,155162.3721277369
1862,313013.52252265706
1863,313013.52252265706
1864,313013.52252265706
1865,307506.8064222698
1866,293200.1980218755
1867,261055.5813741929
1868,261527.35051472575
1869,213410.2598874589
1870,243449.6367727189
1871,256999.10027251748
1872,184983.91358863367
1873,228702.95666490932
1874,133844.30756392484
1875,215653.57437320036
1876,207785.60809333358
1877,216623.01007677207
1878,221083.87022093564
1879,116997.13094178904
1880,123531.64692727849
1881,264317.6382921519
1882,283399.4627622841
1883,233162.34162601482
1884,245385.0158714594
1885,240376.99149623667
1886,258943.69796475692
1887,207809.30103387393
1888,262517.44615839806
1889,185530.0193032642
1890,112053.31422785642
1891,170214.13874352188
1892,84394.92199428016
1893,126254.83335542018
1894,132700.6460713426
1895,146063.80193617885
1896,121810.15534824945
1897,116947.96119190582
1898,133803.35324980257
1899,140693.24645505927
1900,150624.07743161317
1901,149125.06117443714
1902,131709.09030393945
1903,239611.51732603417
1904,122324.02636806684
1905,179725.43730738186
1906,140029.9592024737
1907,206029.72978090396
1908,154095.99321660234
1909,167325.98927156706
1910,167325.98927156706
1911,218736.54903359103
1912,261217.364856422
1913,173054.5493709996
1914,46720.770184476714
1915,249866.83637243276
1916,16590.970360326668
1917,279315.523259224
1918,140443.18995669458
1919,174388.57904845476
1920,184719.07392778574
1921,308321.7823227612
1922,291789.24048551556
1923,227957.97199094505
1924,211812.954587759
1925,244110.1800599515
1926,315055.5932731996
1927,120574.83947724465
1928,151727.48094163006
1929,108668.3079988958
1930,161488.32846681538
1931,140791.63266485522
1932,150720.45177334707
1933,188650.7776185741
1934,195364.99896946113
1935,183171.0392720646
1936,195854.87237763262
1937,192298.4366001895
1938,154965.54371990013
1939,249419.75562012818
1940,221912.08870217274
1941,197041.11006312733
1942,196802.60102753888
1943,221959.49652715723
1944,309390.27608430386
1945,293754.0672487848
1946,171461.96132952702
1947,278776.50950400054
1948,186804.46626377446
1949,224264.49830395443
1950,198820.45450797456
1951,244447.89653308573
1952,228215.74407275367
1953,163140.96593653006
1954,240468.63219979077
1955,144425.5348736479
1956,336046.7048974382
1957,180262.29104773622
1958,301589.598073519
1959,175735.5843913967
1960,91676.30336304533
1961,124761.89878545531
1962,137940.91495167103
1963,142537.0609631064
1964,134201.7743302305
1965,176994.43482789551
1966,177379.19074405436
1967,266600.2473102834
1968,305964.7089820602
1969,301162.0844569105
1970,357297.4602122032
1971,397259.5562362416
1972,338758.4357614276
1973,280667.297204445
1974,302338.24301446084
1975,359924.60202365776
1976,254866.3635259011
1977,319558.1981027795
1978,327180.70475693437
1979,305406.53823136905
1980,207547.77556646417
1981,306432.3800679585
1982,232196.48826475977
1983,232196.48826475977
1984,222879.74577158035
1985,221493.29592861666
1986,229541.44510760653
1987,198821.81619037702
1988,186465.9721870159
1989,222900.28728918772
1990,239371.50619895465
1991,207722.87836930424
1992,233492.18949362938
1993,204861.37684564933
1994,259007.64800190524
1995,220159.3779578092
1996,277587.1661821004
1997,310258.60380047414
1998,295259.71539053175
1999,249302.56016980208
2000,309528.82751353394
2001,268890.37695524824
2002,228954.42960762832
2003,281485.1955434297
2004,282495.8661308615
2005,235826.7673054936
2006,236649.4317939902
2007,257769.49434193794
2008,197479.20486283596
2009,207609.48358142425
2010,222556.6514908591
2011,145703.5212965778
2012,195065.7730014074
2013,199504.77574345385
2014,198969.58588753702
2015,221989.64202224233
2016,210437.7587007667
2017,226214.8890617449
2018,118611.56740127242
2019,112177.62424744556
2020,110157.8182899838
2021,104793.69468487952
2022,177766.26012454717
2023,170231.13037608785
2024,259336.31048274654
2025,341284.03718714474
2026,201413.23408332534
2027,175900.08840744078
2028,214537.24158709537
2029,192351.39126944708
2030,269469.97388723725
2031,251585.68259070226
2032,261023.14286342205
2033,263264.1101834214
2034,207886.0169961696
2035,235210.0136723225
2036,239825.28232957138
2037,241175.34597682272
2038,356311.2605108083
2039,220231.88551494657
2040,359760.5409519277
2041,242041.96277295687
2042,232714.1333940826
2043,176033.59099890498
2044,194089.16057690687
2045,211876.740981213
2046,161833.75247640934
2047,153286.56977958625
2048,126422.40771058016
2049,170726.71213860146
2050,211620.20156796073
2051,109826.53764956954
2052,130001.66165766714
2053,117850.43617767518
2054,73003.35965792002
2055,152662.6886287198
2056,126697.25223351574
2057,114117.25906713711
2058,206006.79381577135
2059,122030.94828345234
2060,148917.09637623644
2061,179770.99689169534
2062,123688.26153331995
2063,101235.03760915247
2064,138420.51183154466
2065,113561.42375375523
2066,197668.3798438327
2067,158877.42076983702
2068,170148.4951389107
2069,86683.15851924513
2070,110116.68174682626
2071,64905.62931476228
2072,191679.88098251363
2073,123675.00995710278
2074,186921.53372438232
2075,146827.0489676958
2076,117996.34863869273
2077,129001.46461163959
2078,114731.7583226826
2079,167559.33220027963
2080,132955.97719146812
2081,146668.59202037982
2082,141297.5744832266
2083,158388.33921310608
2084,104540.5266041439
2085,118916.69969577534
2086,160075.52336710185
2087,134192.96032811774
2088,118295.5223478747
2089,84116.37331396216
2090,145793.66787730122
2091,88149.28309803519
2092,129769.60333455756
2093,140560.06370976276
2094,127769.71747231076
2095,181851.14023655615
2096,82775.84993707816
2097,75572.83233652923
2098,172721.80184563418
2099,6673.837376260868
2100,84703.13178773162
2101,130922.48285262904
2102,168311.29563817475
2103,92696.63761923213
2104,183414.4548273058
2105,107870.59324465471
2106,43420.61920146947
2107,222847.38855905636
2108,112809.30354043905
2109,97290.5930055271
2110,110218.61408831833
2111,188249.19158515122
2112,146931.91743885295
2113,115248.56454866301
2114,124829.66314855302
2115,166722.44703098456
2116,100873.12332444127
2117,180218.16916674207
2118,143666.39881259121
2119,114559.34729293999
2120,114219.23376857462
2121,79985.09559242452
2122,89244.74274161941
2123,86617.03118995257
2124,217738.1370978157
2125,170476.9568381912
2126,181614.95301252723
2127,179328.5489412757
2128,149224.68595592977
2129,119067.00244417612
2130,164880.24539876843
2131,189712.5803847041
2132,120792.5542562287
2133,126424.01653656835
2134,141177.42391957704
2135,95777.38603945401
2136,53275.92917466408
2137,107480.62483835364
2138,126162.56593294832
2139,157801.22227635028
2140,114083.34938152005
2141,154945.54661739393
2142,117934.46588997522
2143,142548.81692885867
2144,111876.2988502304
2145,110857.7744817868
2146,166094.9451697645
2147,175609.73823090372
2148,146118.8723679813
2149,145944.40366854
2150,206040.0093939116
2151,155735.87373539977
2152,122573.84041360798
2153,144757.589456285
2154,95182.68909619423
2155,149901.34084640245
2156,277610.48695452017
2157,221414.85701641653
2158,250434.50531867804
2159,243623.6189188297
2160,207594.3008790898
2161,266404.81149655586
2162,358777.33797612425
2163,297739.7974495736
2164,253665.38420631044
2165,185845.43576047441
2166,138817.30432976264
2167,213457.44529977956
2168,214911.60347596515
2169,226698.35784046253
2170,243003.79798093965
2171,144616.82135904927
2172,139898.51576579275
2173,163200.1504511711
2174,259017.78711881855
2175,299781.82890598004
2176,268557.6570106952
2177,270448.80323580414
2178,255789.58510941564
2179,152430.74291945662
2180,223128.99679394896
2181,211394.28835404047
2182,239615.0977332804
2183,215036.17179207545
2184,118440.03333130255
2185,131978.2233662869
2186,158814.42655833066
2187,162052.09212850133
2188,173976.2234070026
2189,304206.29448830517
2190,81083.67644459955
2191,81083.67644459955
2192,60353.241402373795
2193,91925.8724299524
2194,96326.04907274082
2195,83684.02458958086
2196,101681.37442374222
2197,89609.69863005659
2198,168372.91086501835
2199,186604.62041138008
2200,145849.70437928813
2201,139736.33171430413
2202,190227.56130050047
2203,174703.7155666756
2204,159079.456390486
2205,123813.69657976959
2206,140857.1339967281
2207,248522.3467630198
2208,236181.67372368413
2209,177456.8346796674
2210,154661.10648544753
2211,111958.01327243383
2212,130770.30895720379
2213,95433.68876826605
2214,154968.09659278457
2215,100190.43101304419
2216,174641.5448183644
2217,17016.980339875678
2218,82363.5743814947
2219,69987.27207154149
2220,63049.09963530788
2221,252296.82342846715
2222,226458.37362181605
2223,262510.64341364615
2224,249112.85767884116
2225,181858.43081631613
2226,153586.25293977023
2227,210584.6202299497
2228,255254.66620195482
2229,264235.5116429586
2230,163700.66475121747
2231,234714.1318739197
2232,182070.44567863844
2233,176414.29225586774
2234,231211.8813120304
2235,200169.2165185324
2236,254229.54324539506
2237,289670.1991829324
2238,217079.90330190904
2239,120435.83554290266
2240,168669.02098881706
2241,135595.82085121
2242,131768.83719321227
2243,150899.94578707236
2244,95571.41148957756
2245,97035.32306819053
2246,123169.79021920581
2247,127177.77904859386
2248,110030.62566378142
2249,108590.32536026198
2250,124605.22356837848
2251,141291.07016711726
2252,187582.0936668235
2253,176700.5688951142
2254,195951.6182302168
2255,202116.74722925277
2256,212497.10044617305
2257,241477.51425038828
2258,187460.01671932594
2259,191892.68476893252
2260,154356.50625060842
2261,212442.22792973762
2262,224014.8881299168
2263,313161.72409177426
2264,347095.9312868372
2265,171322.92575435885
2266,272042.8504022074
2267,297911.1081996809
2268,328402.42355487426
2269,173386.47715399455
2270,205703.69691281236
2271,225118.17842815426
2272,229382.95073086474
2273,165891.33975217838
2274,175825.12414061045
2275,189130.2817557061
2276,201026.24324313275
2277,203801.55133778026
2278,157330.3446436477
2279,115845.12929443286
2280,86229.94105154581
2281,184952.0946029383
2282,184066.3161810582
2283,143227.32160931465
2284,149863.7919142096
2285,170918.17094542983
2286,118643.0027996801
2287,293526.813703371
2288,270654.6809905465
2289,303181.0434553637
2290,363960.81010341464
2291,309319.0936873419
2292,338449.3836997298
2293,351171.557308737
2294,355529.0891410301
2295,371616.89177251095
2296,293242.32716283057
2297,291713.0577979451
2298,299012.5512098209
2299,348568.4091056546
2300,311800.22117480653
2301,272905.4957550988
2302,244228.64682183214
2303,254947.2056349134
2304,280399.5993726025
2305,190990.75076793839
2306,190990.75076793839
2307,183720.72699850472
2308,250177.07439759548
2309,269867.9841841289
2310,231039.29085283008
2311,208897.97841042597
2312,197954.47738412852
2313,191516.2890340873
2314,212079.56231908672
2315,190053.84273586216
2316,202568.20991677692
2317,177337.51663895985
2318,192473.20377484243
2319,207812.3123528977
2320,200050.7546671242
2321,250002.25061518088
2322,196383.22643852732
2323,190035.19524051523
2324,199946.17141228647
2325,220907.81439203117
2326,202319.00713864111
2327,238392.44546349382
2328,241093.67705601454
2329,200442.0661591216
2330,198125.13701370906
2331,324793.8487342187
2332,373011.4416794426
2333,316262.34741861664
2334,273983.2535661609
2335,275952.28997229424
2336,324033.3349084987
2337,216731.83669712348
2338,262497.5087597286
2339,239346.26817235193
2340,347617.3211318586
2341,218425.91972999112
2342,239226.5723983783
2343,225644.12901204266
2344,250762.868677256
2345,279567.48430578003
2346,235028.72772919037
2347,211009.91722392742
2348,260835.9042355597
2349,179634.17276245382
2350,282881.59860150475
2351,250617.71371802493
2352,261814.66271867254
2353,264497.49180435657
2354,141258.7161679398
2355,167636.37678335755
2356,150143.62272237815
2357,218745.0042145418
2358,208987.2140864672
2359,159589.1453282045
2360,113806.63006003469
2361,141162.41161841343
2362,277984.0232643618
2363,128820.26155395378
2364,158022.69849285774
2365,233192.06831096907
2366,217651.5019535181
2367,243814.9518128251
2368,207407.00283895014
2369,245789.20963421208
2370,189265.53150430118
2371,197198.9950636484
2372,214140.081003415
2373,273638.9895437828
2374,323192.165502573
2375,234841.2645111531
2376,262669.6871976869
2377,302685.2356123577
2378,152100.1573440308
2379,241258.267011949
2380,153283.47774768923
2381,169312.6733915786
2382,209557.89370842843
2383,216940.9757303562
2384,244992.5502965807
2385,153086.1469881992
2386,139543.29662457434
2387,123731.62522384498
2388,116127.30297351039
2389,120973.82352410504
2390,132609.20387615045
2391,139176.62174413164
2392,107626.21254273107
2393,179627.87732894626
2394,148407.98342902336
2395,220723.10385956228
2396,157744.42855277107
2397,187854.8947213076
2398,113755.41684169999
2399,27226.17969290653
2400,27106.483918932907
2401,101117.63364716839
2402,119379.69409432201
2403,176191.02498808067
2404,140020.2203280567
2405,163869.34558071243
2406,132978.56613048783
2407,111757.76958119165
2408,138989.06791548897
2409,123590.75908614803
2410,186009.772430986
2411,108069.69983498739
2412,135938.3941801492
2413,127799.20654046754
2414,121595.6912564029
2415,155017.0287636238
2416,135770.4417751785
2417,133986.120255342
2418,104721.08101037341
2419,124455.78503093365
2420,112142.79336603479
2421,127976.07529152726
2422,111179.38058564287
2423,80325.6539118518
2424,159011.41581028423
2425,283452.28491666715
2426,110847.97152437746
2427,105180.26480859992
2428,198223.69150002731
2429,103548.5152908048
2430,135162.82694613506
2431,127052.13144677578
2432,113702.31249637014
2433,124621.5876038995
2434,129212.92018403993
2435,139417.70659939476
2436,106390.0553156167
2437,105434.04781439844
2438,108259.85792219714
2439,113975.3343676367
2440,156638.62489664223
2441,95765.30498655453
2442,89785.76561070228
2443,115318.85298502751
2444,116471.09462750197
2445,73890.56313118458
2446,119750.37650761263
2447,237231.07761089227
2448,163075.5079372233
2449,118543.26200683045
2450,166887.15453622313
2451,126043.02790701647
2452,232217.66535943773
2453,89800.55887666544
2454,115309.33281649806
2455,103418.41094029031
2456,136947.9592155538
2457,117705.16149656696
2458,136758.7879110676
2459,95000.64371352203
2460,165336.06770172645
2461,122491.74398863301
2462,124424.46192454727
2463,122015.3785721862
2464,203056.7472969699
2465,157679.85764578852
2466,133934.30446857598
2467,175846.15994164546
2468,96331.93922498533
2469,99075.41750776525
2470,234607.6137408136
2471,211047.48133118235
2472,215621.38601134066
2473,118796.1442605454
2474,100388.24616959493
2475,239109.04186135286
2476,123182.02810801024
2477,113817.12615604397
2478,158235.76874152405
2479,101353.78311126443
2480,129440.44405090524
2481,115097.01858572786
2482,123555.14218727115
2483,108121.34112281534
2484,125620.76294085776
2485,109750.13688311608
2486,136199.40893880397
2487,215339.5968479909
2488,164180.76310836102
2489,162372.53269629937
2490,123029.42363358452
2491,94873.82409955781
2492,189828.19086796904
2493,144267.53135000778
2494,169885.1792422878
2495,105393.63570505087
2496,236433.6672388806
2497,174240.1173910633
2498,108396.42254105031
2499,87647.28123944624
2500,123215.66625337057
2501,126943.45609837805
2502,135645.7689425189
2503,95753.79646207971
2504,207023.8953054035
2505,240780.82395105064
2506,269058.2742817224
2507,300010.9801513591
2508,269058.2742817224
2509,235223.08335001144
2510,247897.60294676584
2511,203572.22036644604
2512,238911.5116208802
2513,239836.5353166659
2514,246947.92613471375
2515,151786.61318229028
2516,179325.24782222326
2517,130679.6732583917
2518,128823.75049745271
2519,242738.6444236334
2520,231086.93066264148
2521,227206.599427058
2522,234849.7867955307
2523,120135.57294558405
2524,123891.39560290347
2525,134880.95977380188
2526,148057.77067487576
2527,114642.38374642836
2528,119548.09252337841
2529,125138.74953985776
2530,112286.31442528922
2531,229466.58758021143
2532,248773.7306520671
2533,231503.49441275452
2534,238552.80633574043
2535,299938.1895655844
2536,249880.0774239133
2537,227115.38558930097
2538,217687.8089414889
2539,202944.64398824668
2540,180740.57739113263
2541,214432.51913554716
2542,169366.95603689237
2543,118497.02223234935
2544,112297.71593013467
2545,135807.55979292572
2546,165616.349229681
2547,154727.09282627658
2548,207174.0613814153
2549,166167.50475589235
2550,539482.1533860313
2551,170214.13874352188
2552,117477.23669477883
2553,81083.67644459955
2554,99677.9455345563
2555,108875.96595341792
2556,79386.14252466332
2557,93870.41002736414
2558,174966.1087836144
2559,129554.28580642016
2560,132590.46887001704
2561,148309.17252600333
2562,142248.09135081017
2563,147033.941348462
2564,185358.4511838816
2565,127623.59273731316
2566,122018.72581589458
2567,142309.60631056275
2568,186272.97380776357
2569,181612.76146388482
2570,155496.8601718412
2571,164127.36574216824
2572,205323.057515956
2573,222390.0325691559
2574,321603.19349580084
2575,164467.9274215614
2576,120793.13336285629
2577,161758.41389795695
2578,76310.96045755745
2579,28413.476471521542
2580,130168.486586754
2581,117446.72244679002
2582,97774.49825621452
2583,248745.99173006334
2584,172805.6225198975
2585,173106.65619937752
2586,217244.2158283613
2587,210651.1649031891
2588,163297.0250048006
2589,155744.01706276793
2590,212425.38256296515
2591,223554.12055316864
2592,224279.61299566337
2593,243756.04598810244
2594,194332.5882327189
2595,225383.0888942672
2596,276001.16582693125
2597,193431.164033281
2598,271069.1710578659
2599,326141.83311348374
2600,169319.87167410218
2601,157333.79952905193
2602,99394.0918434056
2603,96161.925785412
2604,84343.02463281697
2605,101302.4570695916
2606,143508.64952814174
2607,176625.9436327402
2608,183186.64014122207
2609,159532.08924434648
2610,87839.73983268147
2611,137751.47787662724
2612,141187.0687530627
2613,110030.62566378142
2614,114864.337587411
2615,161077.23607511926
2616,136682.19071313745
2617,198409.44775592745
2618,175445.81822702158
2619,223412.32707409695
2620,187794.3068026884
2621,196262.61101926654
2622,204520.006547616
2623,275472.4393808029
2624,273811.8039158406
2625,313593.6768734305
2626,163513.1331806824
2627,212598.88059220943
2628,347035.1847167214
2629,414057.21391623537
2630,326800.7499457046
2631,366862.24153197656
2632,347741.11679116753
2633,274555.5983216306
2634,303063.0898550052
2635,165942.67786909442
2636,225833.44448913378
2637,186154.2802680259
2638,268979.69463860855
2639,203880.29062131475
2640,155500.59128303145
2641,103255.45323933245
2642,193872.89649504927
2643,153173.31514099028
2644,147110.89797944954
2645,138864.56865826546
2646,135056.80313808756
2647,142850.4708549122
2648,155376.19866955542
2649,139816.47166017344
2650,170164.4694366249
2651,178835.19716091093
2652,343074.01137212565
2653,267835.21827743546
2654,251015.92257359144
2655,316554.498738548
2656,310440.15919186856
2657,297554.5889559723
2658,288871.6443179088
2659,300545.53995746374
2660,304505.0067158042
2661,304090.6533874901
2662,295318.6914827754
2663,274900.4342908036
2664,268644.42862776626
2665,296183.6026615312
2666,276588.1578488024
2667,182880.25299943966
2668,210546.39791912248
2669,179918.3091418586
2670,297966.67703017575
2671,210546.39791912248
2672,205075.72772197254
2673,212278.74006523867
2674,211918.188716939
2675,190596.30953442398
2676,217675.63568210273
2677,209686.07868249985
2678,273908.5612166634
2679,287408.12955521
2680,298136.50205618504
2681,357620.390569036
2682,322524.50066365773
2683,403975.4481987768
2684,311640.5445413761
2685,326741.0512617169
2686,280746.7924555627
2687,274644.478222272
2688,238886.9003181333
2689,231467.3052705853
2690,344148.7956240969
2691,213774.28685494326
2692,145045.90428665298
2693,216902.7539962206
2694,142874.81651186073
2695,223884.8129069774
2696,218120.91398026384
2697,222663.74584026553
2698,201193.32521098782
2699,186480.20088947102
2700,171943.13182016704
2701,177553.37732818935
2702,130590.67850097075
2703,189928.34336023562
2704,142214.52496942066
2705,115183.4307206228
2706,110588.14587063741
2707,120469.66412839934
2708,117641.95787114199
2709,91195.36740568718
2710,110465.55541974543
2711,277428.7200106437
2712,337034.1691933478
2713,200111.33548265076
2714,200991.9741207144
2715,194048.84655339533
2716,191949.16329173144
2717,222729.8228370748
2718,245632.6494633593
2719,140587.48558517644
2720,189246.42744382855
2721,130120.61474299696
2722,176349.60539546245
2723,150376.11501437743
2724,110225.42055614982
2725,115804.19478190712
2726,139146.47596885235
2727,171135.07687214858
2728,173210.9765663635
2729,150801.35014824872
2730,127451.22223307138
2731,112357.99985002767
2732,110102.23400797654
2733,147016.83492079462
2734,146009.46332147316
